DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2016,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2017,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2018,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2019,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2020,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2021,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2022,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2023,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2024,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2025,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2026,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2013,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2014,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2015,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2016,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2017,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2018,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2019,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2020,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2021,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2022,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2023,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2024,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2025,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH41,2026,2275,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2013,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2014,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2015,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2016,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2017,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2018,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2019,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2020,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2021,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2022,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2023,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2024,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2025,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH42,2026,4907,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2013,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2014,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2015,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2016,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2017,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2018,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2019,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2020,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2021,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2022,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2023,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2024,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2025,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH43,2026,467,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2013,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2014,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2015,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2016,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2017,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2018,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2019,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2020,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2021,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2022,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2023,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2024,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2025,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH44,2026,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2013,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2014,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2015,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2016,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2017,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2018,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2019,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2020,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2021,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2022,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2023,22453,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2024,22508,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2025,22508,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH5,2026,22508,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2013,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2014,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2015,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2016,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2017,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2018,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2019,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2020,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2021,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2022,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2023,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2024,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2025,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH51,2026,2586,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2013,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2014,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2015,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2016,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2017,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2018,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2019,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2020,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2021,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2022,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2023,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2024,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2025,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH52,2026,3448,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2013,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2014,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2015,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2016,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2017,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2018,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2019,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2020,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2021,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2022,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2023,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2024,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2025,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH53,2026,2291,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2013,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2014,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2015,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2016,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2017,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2018,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2019,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2020,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2021,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2022,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2023,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2024,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2025,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH54,2026,2688,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2013,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2014,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2015,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2016,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2017,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2018,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2019,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2020,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2021,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2022,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2023,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2024,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2025,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH55,2026,3703,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2013,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2014,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2015,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2016,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2017,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2018,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2019,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2020,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2021,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2022,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2023,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2024,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2025,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH56,2026,2635,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2013,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2014,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2015,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2016,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2017,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2018,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2019,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2020,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2021,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2022,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2023,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2024,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2025,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH57,2026,1859,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2013,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2014,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2015,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2016,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2017,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2018,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2019,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2020,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2021,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2022,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2023,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2024,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2025,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH58,2026,2378,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2013,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2014,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2015,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2016,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2017,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2018,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2019,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2020,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2021,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2022,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2023,865,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2024,920,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2025,920,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH59,2026,920,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2013,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2014,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2015,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2016,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2017,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2018,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2019,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2020,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2021,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2022,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2023,58085,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2024,58024,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2025,58024,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI,2026,58024,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2013,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2014,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2015,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2016,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2017,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2018,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2019,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2020,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2021,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2022,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2023,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2024,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2025,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI1,2026,22988,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2013,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2014,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2015,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2016,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2017,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2018,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2019,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2020,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2021,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2022,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2023,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2024,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2025,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI11,2026,1155,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI12,2013,1773,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI12,2014,1773,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI12,2015,1773,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI12,2016,1773,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITI12,2017,1773,,
